category,record_index,point_count,hmin,hmax,haverage,vmin,vmax,vaverage,hrange,vrange
balloon,3930,100,2949.41,3083.1,2990.25,165.666,184.579,174.355,133.693,18.9131
balloon,3931,100,2957.94,3085.89,2999.71,166.552,184.819,175.864,127.945,18.267
balloon,3932,100,2972.46,3103.15,3010.14,167.404,186.438,177.407,130.684,19.0345
balloon,3933,100,2980.03,3104.36,3020.81,169.416,187.435,178.975,124.325,18.0196
balloon,3934,100,2991.67,3119.06,3029.57,159.464,179.768,170.049,127.394,20.304
balloon,3935,100,3000.59,3126.59,3039.94,161.994,181.433,171.529,126.002,19.4395
balloon,3936,100,3010.65,3135.24,3050.38,163.591,183.026,172.964,124.59,19.4351
balloon,3937,100,3021.53,3145.8,3060.28,164.956,183.642,174.442,124.271,18.6857
balloon,3938,100,2920.93,3044.01,2959.27,166.559,186.108,176.012,123.083,19.5487
balloon,3939,100,2928.74,3057.65,2970.06,168.168,187.306,177.433,128.907,19.1375
balloon,3940,100,2938.04,3063.2,2979.6,169.358,188.447,178.982,125.156,19.0898
balloon,3941,100,2948.67,3079.12,2990.04,160.204,179.282,169.904,130.446,19.0772
balloon,3942,100,2958.92,3087.66,3000.26,161.79,181.632,171.592,128.742,19.8421
balloon,3943,100,2972.05,3100.12,3010.73,163.344,183.21,173.149,128.068,19.8665
balloon,3944,100,2979.13,3104.96,3019.6,165.505,184.433,174.766,125.826,18.9279
balloon,3945,100,2992.74,3116.61,3030.64,166.582,185.932,176.047,123.871,19.3501
balloon,3946,100,2994.93,3125.46,3040.01,168.426,187.66,177.58,130.533,19.2333
balloon,3947,100,3007.79,3138.86,3050.81,169.912,188.122,178.902,131.073,18.2102
balloon,3948,100,3022.55,3149.65,3060.9,160.156,179.945,169.961,127.104,19.7894
balloon,3949,100,2918.23,3047.17,2959.66,161.109,180.999,171.395,128.939,19.8892
balloon,3950,100,2932.25,3057.12,2969.91,163.853,181.759,172.992,124.874,17.9062
balloon,3951,100,2939.06,3071.11,2980.35,165.333,183.318,174.42,132.053,17.9852
balloon,3952,100,2944.85,3080.01,2990.44,166.889,186.839,176.062,135.163,19.9504
balloon,3953,100,2956.21,3090.9,2999.57,168.2,186.913,177.601,134.688,18.7133
balloon,3954,100,2972.5,3098.58,3009.78,169.412,187.757,178.88,126.082,18.3448
balloon,3955,100,2980.77,3114.75,3020.14,160.935,179.041,169.99,133.981,18.1057
balloon,3956,100,2989.96,3119.34,3030.42,161.597,180.581,171.489,129.384,18.9844
balloon,3957,100,3002.11,3129.33,3040.6,163.287,182.986,173.037,127.222,19.6988
balloon,3958,100,3010.31,3141.77,3049.72,164.383,183.486,174.384,131.463,19.1036
balloon,3959,100,3019.66,3146.39,3060.23,166.847,185.678,176.058,126.734,18.8318
balloon,3960,100,2921,3043.9,2960.05,166.992,187.038,177.387,122.897,20.0466
balloon,3961,100,2931.14,3062.57,2970.32,169.811,187.539,178.893,131.424,17.7279
balloon,3962,100,2937.01,3065.17,2979.81,159.904,180.446,170.121,128.153,20.5415
balloon,3963,100,2948.46,3079.84,2990.13,162.003,180.72,171.625,131.381,18.7168
balloon,3964,100,2961.34,3083.16,2999.99,163.504,182.604,172.974,121.82,19.0996
balloon,3965,100,2971.41,3093.25,3009.92,164.953,183.456,174.414,121.834,18.5035
balloon,3966,100,2981.02,3107.53,3020.16,166.39,186.381,175.922,126.505,19.9915
balloon,3967,100,2988.89,3119.69,3030.11,168.558,186.456,177.674,130.809,17.8984
balloon,3968,100,2996.61,3126.48,3040.45,169.024,188.423,178.943,129.864,19.3989
balloon,3969,100,3005.37,3138.9,3050.36,160.732,178.658,170.124,133.527,17.9256
balloon,3970,100,3020.83,3146.43,3060.41,162.801,181.078,171.64,125.598,18.2761
balloon,3971,100,2920.93,3045.54,2960.14,163.947,182.745,173.016,124.619,18.7973
balloon,3972,100,2929.87,3063.13,2970.54,164.621,184.43,174.523,133.264,19.8092
balloon,3973,100,2940.31,3067.58,2980.55,166.989,184.773,175.99,127.272,17.7842
balloon,3974,100,2951.77,3076.55,2990.11,167.649,187.042,177.697,124.775,19.3939
balloon,3975,100,2962.56,3085.29,3000.23,169.54,188.17,178.981,122.732,18.6307
balloon,3976,100,2967.64,3098.5,3010.02,160.522,178.971,170,130.856,18.4488
balloon,3977,100,2978.67,3108.16,3020.27,162.344,180.834,171.44,129.486,18.4902
balloon,3978,100,2990.61,3119.29,3029.64,162.589,182.426,172.864,128.68,19.8369
balloon,3979,100,2996.65,3128.56,3039.99,165.611,183.296,174.601,131.906,17.6848
balloon,3980,100,3008.77,3140.73,3050,166.342,184.727,175.963,131.96,18.385
balloon,3981,100,3018.09,3150.71,3060.79,167.219,186.462,177.437,132.617,19.2435
balloon,3982,100,2918.35,3041.77,2960.57,169.212,188.334,178.862,123.421,19.1222
balloon,3983,100,2928.33,3063.61,2970.13,160.574,179.805,170.089,135.282,19.2304
balloon,3984,100,2942.08,3068.8,2980.82,162.092,181.041,171.584,126.716,18.949
balloon,3985,100,2952.4,3074.83,2990.07,164.266,181.747,172.984,122.432,17.4814
balloon,3986,100,2959.22,3087.78,2999.61,164.941,185.17,174.695,128.563,20.229
balloon,3987,100,2968.56,3094.93,3011.05,165.822,185.544,175.939,126.375,19.7224
balloon,3988,100,2979.58,3101.63,3020.38,168.616,189.043,177.687,122.046,20.4271
balloon,3989,100,2987.73,3121.44,3030.58,169.157,189.47,179.209,133.711,20.3131
balloon,3990,100,3001.21,3129.27,3040.31,160.795,179.356,170.041,128.063,18.5608
balloon,3991,100,3010.7,3136.95,3050.34,162.396,180.876,171.578,126.252,18.4797
balloon,3992,100,3021.86,3144.49,3060.35,163.995,182.61,172.916,122.63,18.6147
balloon,3993,100,2922.15,3046.7,2961.17,164.053,182.806,174.584,124.554,18.7528
balloon,3994,100,2933.59,3056.73,2970.74,167.103,185.874,175.95,123.143,18.7714
balloon,3995,100,2942.16,3067.7,2979.9,167.861,187.148,177.538,125.541,19.2866
balloon,3996,100,2952.91,3077.9,2990.46,169.402,188.725,178.915,124.998,19.3238
balloon,3997,100,2962.55,3088.4,3000.13,161.236,179.403,170.168,125.842,18.167
balloon,3998,100,2965.5,3098.9,3010.58,162.189,180.905,171.598,133.394,18.7159
balloon,3999,100,2977.57,3107.88,3020.37,162.218,182.399,172.903,130.311,20.181
balloon,4000,100,2990.07,3111.8,3029.91,164.886,183.64,174.51,121.733,18.7539
balloon,4001,100,2999.49,3126.28,3039.78,165.958,185.544,175.935,126.79,19.586
balloon,4002,100,3013.02,3140.1,3050.62,167.981,186.983,177.52,127.086,19.002
balloon,4003,100,3017.42,3147.73,3059.65,170.306,188.764,179.271,130.314,18.4577
balloon,4004,100,2918.8,3043.66,2960.07,160.788,179.328,169.914,124.854,18.5407
balloon,4005,100,2928.2,3057.72,2969.98,161.674,180.629,171.487,129.519,18.9555
balloon,4006,100,2937.9,3065.85,2979.82,163.164,182.287,172.88,127.947,19.1236
balloon,4007,100,2951.21,3080.91,2990.8,165.394,184.2,174.605,129.694,18.8059
balloon,4008,100,2962.94,3088.09,3000.48,167.098,184.49,175.894,125.143,17.3926
balloon,4009,100,2971.44,3094.89,3010.02,168.553,186.968,177.507,123.454,18.4147
balloon,4010,100,2978.09,3106.93,3020.73,168.741,187.789,178.836,128.837,19.0475
balloon,4011,100,2989.6,3117.13,3029.98,160.424,180.059,169.932,127.529,19.6354
balloon,4012,100,3001.58,3121.77,3040.02,161.948,182.008,171.543,120.188,20.0604
balloon,4013,100,3007.54,3142.45,3050.36,163.055,183.294,172.978,134.917,20.2392
balloon,4014,100,3018.99,3145.9,3060.4,165.799,183.747,174.739,126.907,17.948
balloon,4015,100,2919.64,3050.93,2960.06,166.131,185.442,176.045,131.287,19.3106
balloon,4016,100,2929.4,3059,2970.04,168.427,186.024,177.464,129.598,17.5973
balloon,4017,100,2940.92,3069.67,2980.92,169.57,188.205,178.971,128.746,18.6346
balloon,4018,100,2949.7,3075.36,2990.33,161.012,178.796,170.017,125.661,17.7842
balloon,4019,100,2963.67,3083.36,3000.6,161.949,180.492,171.463,119.687,18.5426
balloon,4020,100,2970.74,3096.35,3010.56,164.283,181.586,173.095,125.608,17.3031
balloon,4021,100,2981.99,3110.84,3019.9,165.796,184.406,174.492,128.846,18.6101
balloon,4022,100,2986.78,3116.12,3029.59,166.783,186.271,176.015,129.346,19.4886
balloon,4023,100,3000.56,3123.69,3040.32,168.064,187.025,177.575,123.131,18.9607
balloon,4024,100,3008.93,3142.74,3050.61,169.925,189.314,179.198,133.807,19.3892
balloon,4025,100,3018.02,3149.6,3059.84,160.607,179.976,170.031,131.581,19.3692
balloon,4026,100,2919.25,3046.62,2960.26,161.547,180.376,171.36,127.372,18.8294
balloon,4027,100,2928.69,3058.38,2969.98,163.285,182.617,173.008,129.688,19.3313
balloon,4028,100,2939.88,3069.71,2980.38,165.575,184.462,174.515,129.822,18.8873
balloon,4029,100,2950.44,3079.28,2990.36,167.218,184.835,176.057,128.844,17.6171
balloon,4030,100,2959.62,3090.42,3000,167.658,186.647,177.452,130.798,18.9889
balloon,4031,100,2970.17,3097.93,3010.6,169.481,189.467,179.095,127.763,19.986
balloon,4032,100,2981.59,3106.54,3019.76,160.821,178.659,170.033,124.953,17.8371
balloon,4033,100,2987.99,3118.64,3030.08,161.397,180.448,171.564,130.646,19.0507
balloon,4034,100,2995.35,3126.68,3040.53,163.541,182.114,172.925,131.328,18.5731
balloon,4035,100,3012.89,3138.7,3050.49,164.4,183.629,174.403,125.806,19.2289
balloon,4036,100,3018.96,3146.14,3060.16,166.531,185.695,175.926,127.181,19.164
balloon,4037,100,2920.69,3045.47,2959.66,167.529,186.106,177.402,124.776,18.5769
balloon,4038,100,2929.83,3056.67,2970.05,170.403,187.856,179.006,126.847,17.4528
balloon,4039,100,2939.99,3073.2,2980.43,160.835,179.511,170.111,133.209,18.6761
balloon,4040,100,2948.13,3077.79,2990.47,163.006,181.376,171.514,129.661,18.3695
balloon,4041,100,2958.56,3085.14,2999.65,163.377,182.544,173.107,126.577,19.1676
balloon,4042,100,2967.55,3097.99,3010.08,164.28,184.167,174.447,130.437,19.8874
balloon,4043,100,2981.05,3108.38,3020.3,166.067,184.794,176.127,127.323,18.7267
balloon,4044,100,2989.88,3117.95,3030.25,167.324,186.545,177.281,128.067,19.2212
balloon,4045,100,3000.61,3127.28,3039.68,167.311,190.532,178.972,126.672,23.2215
balloon,4046,100,3011.73,3135.19,3050.02,161.608,179.16,169.808,123.462,17.5514
balloon,4047,100,3019.56,3143.86,3060.5,162.028,180.636,171.477,124.297,18.6077
balloon,4048,100,2920.49,3048.86,2960.34,163.333,182.181,172.957,128.365,18.8479
balloon,4049,100,2930.31,3055.4,2969.92,165.993,184.739,174.492,125.094,18.746
balloon,4050,100,2941.65,3069.09,2980.18,167.064,185.607,176.004,127.44,18.5431
balloon,4051,100,2949.18,3075.89,2990.12,168.462,187.463,177.478,126.711,19.0007
balloon,4052,100,2960.63,3088.95,3000.56,169.412,187.557,179.02,128.327,18.145
balloon,4053,100,2972.82,3097.05,3010.47,160.713,179.914,170.053,124.237,19.201
balloon,4054,100,2980.3,3107.32,3020.48,161.126,180.8,171.47,127.025,19.6748
balloon,4055,100,2991.58,3120.13,3030.1,163.838,182.701,172.866,128.552,18.8633
balloon,4056,100,2996.84,3126.39,3040.07,164.86,183.898,174.704,129.545,19.038
balloon,4057,100,3011.15,3133.3,3050.13,166.129,185.727,175.832,122.145,19.5982
balloon,4058,100,3020.11,3147.09,3060.71,168.055,187.443,177.489,126.978,19.3884
balloon,4059,100,2920.49,3044.86,2960.18,169.436,188.209,178.792,124.37,18.7733
balloon,4060,100,2929.33,3057.13,2970.7,160.594,179.614,170.06,127.799,19.0206
balloon,4061,100,2942.19,3069.99,2979.57,162.197,181.061,171.531,127.803,18.8634
balloon,4062,100,2945.44,3080.26,2989.74,163.542,181.427,172.972,134.816,17.8855
balloon,4063,100,2961.84,3088.77,3000.54,165.142,184.068,174.673,126.926,18.9261
balloon,4064,100,2969.36,3099.19,3010.48,166.086,185.166,176.009,129.832,19.0801
balloon,4065,100,2978.44,3106.11,3019.81,168.983,186.242,177.53,127.672,17.2586
balloon,4066,100,2991.4,3119.78,3030.23,169.361,188.216,178.969,128.381,18.8546
balloon,4067,100,2997.97,3126.86,3040.87,160.407,179.555,170.169,128.889,19.1481
balloon,4068,100,3010.42,3141.77,3050.46,161.736,180.908,171.416,131.344,19.1716
balloon,4069,100,3019.56,3143.49,3059.14,163.58,182.405,172.992,123.929,18.8252
balloon,4070,100,2921.59,3048.07,2960.6,164.92,184.824,174.762,126.475,19.904
balloon,4071,100,2929.96,3056.07,2970.76,166.244,185.515,175.792,126.106,19.2708
balloon,4072,100,2935.55,3068.23,2980.22,168.239,187.041,177.548,132.681,18.8028
balloon,4073,100,2947.1,3074.65,2990.37,169.781,188.706,179.179,127.551,18.9243
balloon,4074,100,2958.12,3092.63,3000.14,159.518,179.75,169.976,134.505,20.2319
balloon,4075,100,2971.23,3095.63,3010.39,160.735,180.706,171.342,124.399,19.9708
balloon,4076,100,2978.15,3106.44,3020.95,163.869,182.043,172.947,128.288,18.1743
balloon,4077,100,2991.87,3116.25,3029.92,164.284,183.503,174.32,124.381,19.219
balloon,4078,100,2998.32,3128.09,3039.97,165.429,184.862,175.951,129.772,19.4328
balloon,4079,100,3012.35,3141.41,3050.28,168.344,187.442,177.629,129.052,19.0985
balloon,4080,100,3021.2,3147,3060.6,169.585,188.7,178.957,125.8,19.1152
balloon,4081,100,2916.41,3047.71,2960.11,160.581,179.203,170.031,131.301,18.622
balloon,4082,100,2931.35,3056.12,2970.42,162.975,181.072,171.686,124.778,18.0976
balloon,4083,100,2938.25,3065.54,2980.21,163.054,182.359,173.039,127.29,19.3051
balloon,4084,100,2952.01,3076.01,2990.37,165.374,183.631,174.434,124.002,18.2571
balloon,4085,100,2959.35,3092.79,3000.64,166.272,184.554,176.041,133.447,18.2823
balloon,4086,100,2968.91,3098.68,3009.86,167.937,186.501,177.512,129.769,18.5635
balloon,4087,100,2979.42,3105.71,3019.73,168.944,188.445,178.909,126.294,19.5016
balloon,4088,100,2987.12,3114.38,3030.4,160.703,179.738,170.013,127.26,19.0341
balloon,4089,100,3002.52,3130.29,3040.67,162.579,180.733,171.471,127.763,18.1538
balloon,4090,100,3010,3134.7,3050.05,163.446,181.235,172.929,124.707,17.7887
balloon,4091,100,3018.69,3150.09,3060.19,164.113,184.252,174.515,131.402,20.1397
balloon,4092,100,2920.97,3051.38,2960.17,166.341,185.702,176.005,130.401,19.3606
balloon,4093,100,2927.12,3060.3,2970.14,168.132,186.152,177.491,133.175,18.0202
balloon,4094,100,2937.28,3068.05,2979.91,169.697,189.016,178.983,130.769,19.3186
balloon,4095,100,2950.86,3082.81,2990.66,159.929,178.24,169.881,131.955,18.3104
balloon,4096,100,2962.2,3084.94,3000.17,162.203,181.128,171.666,122.741,18.9257
balloon,4097,100,2973.24,3099.07,3010.37,163.175,182.468,173.007,125.829,19.2934
balloon,4098,100,2978.5,3105.68,3019.58,165.06,183.448,174.335,127.184,18.388
balloon,4099,100,2990.89,3116.64,3030.45,166.439,184.493,175.973,125.744,18.054
balloon,4100,100,2996.86,3125.5,3039.42,168.573,186.021,177.522,128.648,17.4486
balloon,4101,100,3007.78,3136.55,3049.65,169.252,188.298,178.976,128.767,19.0456
balloon,4102,100,3021.43,3146.7,3060.11,160.764,178.95,170.033,125.269,18.1859
balloon,4103,100,2919.1,3049.98,2960.8,161.627,181.706,171.405,130.872,20.0792
balloon,4104,100,2929.44,3055.68,2970.35,162.721,183.094,172.939,126.237,20.3729
balloon,4105,100,2941.71,3065.88,2979.83,163.75,183.518,174.3,124.164,19.7687
balloon,4106,100,2949.05,3078.55,2990.72,166.755,186.275,176.154,129.507,19.5202
balloon,4107,100,2962.34,3089.23,3000.42,168.735,187.513,177.49,126.896,18.7781
balloon,4108,100,2969.92,3095.98,3010.05,169.922,188.854,178.893,126.057,18.9321
balloon,4109,100,2978.98,3105.24,3019.42,160.742,179.132,170.14,126.264,18.39
balloon,4110,100,2991.02,3119.7,3030.12,161.201,180.541,171.361,128.675,19.3402
balloon,4111,100,2998.55,3130.81,3040.59,163.306,182.769,173.018,132.261,19.4624
balloon,4112,100,3009.82,3136.39,3050.53,163.725,183.694,174.496,126.569,19.9688
balloon,4113,100,3020.36,3146.21,3060.38,167.178,185.713,175.942,125.85,18.5349
balloon,4114,100,2919.93,3048.52,2961.23,168.594,187.067,177.555,128.592,18.4725
balloon,4115,100,2930.22,3055.13,2969.79,169.176,188.331,179.076,124.91,19.1551
balloon,4116,100,2938.93,3064.31,2980.24,160.967,180.398,169.874,125.376,19.4312
balloon,4117,100,2950.58,3072.8,2989.74,162.042,180.322,171.65,122.227,18.2799
balloon,4118,100,2959.23,3087.76,3000.22,163.435,182.643,173.138,128.531,19.208
balloon,4119,100,2968.32,3099.77,3010.1,165.32,183.559,174.243,131.451,18.2387
balloon,4120,100,2979.69,3107.52,3019.87,167.178,185.379,175.965,127.829,18.2003
balloon,4121,100,2993.78,3117.23,3030.8,167.774,187.433,177.629,123.45,19.6585
balloon,4122,100,3000.62,3124.76,3040.1,169.216,188.057,179.005,124.145,18.8406
balloon,4123,100,3008.58,3136.73,3050.58,160.367,179.447,169.966,128.147,19.0799
balloon,4124,100,3020.48,3154.15,3060.9,162.262,180.499,171.43,133.674,18.2371
balloon,4125,100,2923.5,3045.62,2960.44,164.214,182.934,173.035,122.121,18.7199
balloon,4126,100,2932.05,3056.08,2970.2,165.129,183.22,174.39,124.033,18.0906
balloon,4127,100,2941.95,3061.14,2980.02,166.763,185.103,175.925,119.194,18.3398
balloon,4128,100,2947.1,3080.56,2989.69,167.502,187.775,177.247,133.455,20.2733
balloon,4129,100,2961.09,3086.97,2999.44,168.79,189.457,178.806,125.885,20.6674
balloon,4130,100,2971.59,3097.78,3010.46,159.739,180.3,169.878,126.189,20.5608
balloon,4131,100,2979.85,3107.86,3020.65,162.622,181.387,171.594,128.013,18.7657
balloon,4132,100,2989.43,3117.15,3030,163.348,181.811,172.931,127.719,18.4627
balloon,4133,100,3002.58,3131.03,3040.7,164.706,183.783,174.518,128.444,19.0766
balloon,4134,100,3009.07,3138.74,3050.26,165.54,184.895,175.882,129.669,19.3551
balloon,4135,100,3021.6,3145.4,3060.55,167.746,186.696,177.399,123.807,18.9499
balloon,4136,100,2911.77,3045.09,2959.69,168.702,188.962,179.042,133.319,20.2598
balloon,4137,100,2932.99,3056.42,2971.11,161.511,179.448,170.151,123.426,17.9376
balloon,4138,100,2937.39,3065.7,2980.18,162.887,180.723,171.576,128.307,17.8358
balloon,4139,100,2947.34,3077.28,2990.29,164.707,181.888,173.119,129.942,17.1818
balloon,4140,100,2959.98,3087.14,2999.98,165.425,183.598,174.431,127.157,18.1726
balloon,4141,100,2970.82,3095.54,3010.57,166.38,186.22,175.687,124.727,19.8404
balloon,4142,100,2977.53,3107.24,3020.22,168.182,187.031,177.606,129.713,18.8488
balloon,4143,100,2988.02,3115.81,3029.85,169.274,189.371,179.131,127.787,20.0969
balloon,4144,100,2998.12,3132.81,3039.71,160.635,180.123,170.045,134.684,19.4874
balloon,4145,100,3007.49,3141.2,3049.97,161.551,181.151,171.315,133.71,19.6
balloon,4146,100,3020.64,3148.59,3060.01,162.477,183.369,172.925,127.955,20.892
balloon,4147,100,2917.27,3046.05,2959.84,164.765,184.284,174.619,128.779,19.5192
balloon,4148,100,2931.93,3057.19,2969.93,165.69,184.602,176.012,125.256,18.9118
balloon,4149,100,2941.33,3067.88,2980.17,168.828,186.968,177.302,126.545,18.1402
balloon,4150,100,2946.65,3076.97,2990.07,169.547,188.161,179.075,130.317,18.6136
balloon,4151,100,2961.81,3086.57,3000.15,160.628,179.493,169.973,124.757,18.8654
balloon,4152,100,2972.63,3099.93,3010.26,161.452,181.307,171.438,127.304,19.8546
balloon,4153,100,2977.68,3106.5,3020.06,162.684,182.845,172.966,128.823,20.1616
balloon,4154,100,2992.1,3119.02,3030.48,164.197,183.887,174.571,126.921,19.6907
balloon,4155,100,2997.34,3127.14,3040.44,165.795,185.059,175.86,129.794,19.2643
balloon,4156,100,3011.68,3137.54,3050.58,168.163,187.224,177.456,125.864,19.0611
balloon,4157,100,3022.16,3145.26,3060.85,168.975,187.829,178.76,123.096,18.8544
balloon,4158,100,2917.41,3050.38,2960.5,160.612,179.472,169.827,132.965,18.8599
balloon,4159,100,2930.85,3060.91,2970.65,161.353,180.701,171.311,130.056,19.3483
balloon,4160,100,2936.46,3063.99,2980.28,164.07,182.956,172.884,127.535,18.8863
balloon,4161,100,2948.87,3081.46,2990.67,164.68,183.613,174.414,132.591,18.9335
balloon,4162,100,2961.45,3084.14,3000.03,166.979,184.996,175.826,122.689,18.0173
balloon,4163,100,2968.93,3102.44,3010.31,168.095,187.917,177.589,133.51,19.8217
balloon,4164,100,2981.06,3108.13,3019.72,169.796,189.578,178.887,127.077,19.7818
balloon,4165,100,2990.47,3115.34,3029.63,160.366,179.413,170.024,124.878,19.0464
balloon,4166,100,2999.95,3130.61,3039.77,162.469,180.785,171.458,130.656,18.3166
balloon,4167,100,3009.55,3138.29,3050.92,163.923,182.562,173.202,128.735,18.639
balloon,4168,100,3024.16,3146.96,3061.01,165.027,183.906,174.592,122.798,18.8791
balloon,4169,100,2913.86,3050.9,2960.32,165.969,185.487,176.016,137.032,19.5186
balloon,4170,100,2929.02,3057.29,2970.31,168.059,187.616,177.494,128.269,19.5571
balloon,4171,100,2940.47,3066.18,2980.32,169.074,188.859,179.023,125.712,19.7854
balloon,4172,100,2950.54,3077.51,2989.99,160.479,179.615,169.965,126.967,19.1354
balloon,4173,100,2958.7,3085.44,3000.04,162.368,180.768,171.336,126.743,18.4001
balloon,4174,100,2967.46,3098.59,3010.03,163.488,182.27,173.127,131.121,18.7815
balloon,4175,100,2979.08,3110.71,3020.3,165.107,183.968,174.403,131.627,18.8609
balloon,4176,100,2986.6,3115.43,3029.93,166.809,185.185,175.998,128.828,18.3761
balloon,4177,100,3000.64,3122.46,3040.18,167.905,187.439,177.529,121.817,19.5343
balloon,4178,100,3009.94,3139.56,3050.38,169.952,188.057,178.816,129.611,18.1041
balloon,4179,100,3019.9,3146.62,3060.32,160.908,179.89,169.86,126.722,18.9821
balloon,4180,100,2923.65,3049.58,2960.83,160.715,181.336,171.441,125.93,20.6214
